DOMINION BUREAU OF STATISTICS,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
7,"Influenza, epidemic",64,2230,651,5032,23435,3304,..,..,..,..,65,..,46,63,84,-,-,1,-,-,-,11,26,22,4,1,9,-,-,1,..,..,..,3,2075,12,7
8,Measles,1321,1323,1749,19950,20065,21840,7,4,12,-,14,4,35,44,86,-,-,2,441,235,379,614,857,560,52,58,70,3,..,30,14,10,170,155,101,161,8
9,"Meningitis, meningococcal",3,7,7,78,92,85,2,-,-,..,1,..,-,-,-,-,-,-,-,1,1,-,4,2,-,-,-,-,-,-,..,..,..,1,1,1,9
10,Mumps,926,1139,975,11190,10369,14116,-,-,-,-,6,3,-,9,22,-,-,1,301,202,215,360,623,366,46,78,35,..,..,63,..,..,41,219,221,124,10
11,"Poliomyelitis, epidemic: 4",2,2,7,35,47,47,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,11
12,(a) With paralysis,1,2,3,21,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,12
13,(b) Without paralysis,1,-,1,9,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,13
14,Rubella,2509,2154,432,18588,6370,3417,5,-,-,..,..,..,25,34,23,..,..,..,1373,1027,26,356,657,229,7,8,1,..,..,4,6,17,44,737,411,14,14
15,"Scarlet fever, etc. 5 **",333,415,432,4057,3085,4832,2,1,3,-,16,9,24,26,12,1,1,10,115,104,76,148,205,65,-,5,18,1,1,34,17,36,69,25,20,70,15
16,Smallpox,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
17,"Tuberculosis: 4,6",169,150,207,2034,2118,2341,11,5,3,-,-,2,-,6,3,6,3,14,68,44,62,22,22,28,10,7,10,14,5,6,8,24,14,30,34,39,17
18,(a) Pulmonary,137,117,173,1666,1687,1911,11,5,2,-,-,2,-,6,3,6,3,14,66,42,62,(6),(6),(6),10,6,10,13,3,4,7,19,14,24,33,36,18
19,(b) Non-pulmonary,10,9,9,117,139,124,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,(6),(6),(6),-,1,-,1,-,2,1,5,..,6,1,1,19
20,Typhoid and paratyphoid,6,3,9,79,45,115,-,-,-,-,-,-,-,-,-,-,-,-,2,3,4,1,-,1,-,-,-,3,-,-,-,-,-,-,-,-,20
21,Undulant fever,2,4,1,36,20,24,-,-,-,-,-,-,-,-,-,..,..,..,2,2,1,-,-,-,-,1,-,-,-,-,..,1,..,-,-,-,21
22,Venereal diseases:,284,279,351,3839,4083,4218,4,11,5,-,2,-,10,8,14,1,9,6,46,58,83,49,43,71,30,31,22,20,12,24,61,49,42,63,56,55,22
23,"(a) Syphilis, primary",2,1,6,31,28,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,1,1,-,1,-,-,-,23
24,(b) '' secondary,-,-,2,13,8,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24
25,(c) '' other,26,32,58,412,597,691,-,2,3,-,-,-,2,1,3,-,-,3,8,16,14,8,11,15,5,-,3,1,-,2,1,1,2,1,1,4,25
26,(d) Gonorrhoea,256,246,293,3383,3443,3301,4,9,2,-,2,-,8,7,8,1,9,4,38,42,66,41,32,55,24,30,17,19,12,18,59,48,40,62,55,5,26
27,(e) Other venereal diseases 8,-,-,-,-,7,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27
28,Whooping cough,160,157,157,2030,4105,2202,2,6,-,-,9,-,-,2,7,-,1,-,112,78,36,11,18,44,7,7,5,2,1,2,15,7,14,11,28,14,28
"(1) Figures adjusted for delayed reports. (2) Exclusive of Yukon and Northwest Territories. (3) Total accumulated to the end of the current week from the first week ending in January of the year stated. (4) Includes cases where type was not specified. (5) Scarlet fever includes cases of streptococcal sore throat. (6) Type not specified. (7) Includes chancroid, granuloma inguinale and lymphogranuloma venereum.   .. Not reportable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"THE SITUATION IN THE UNITED STATES (Source: ""MORBIDITY AND MORTALITY-WEEKLY REPORT"", U.S. National Office of Vital Statistics): Number of reported cases for the current week (previous week in parentheses):",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diphtheria,51 (39),Measles,24444 (20736),"Meningitis, other",28 (37),"Poliomyelitis, with paralysis",XX (39),Smallpox,- (-),Undulant fever,22 (15),,,,,,,,,,,,,,,,,,,,,,,,,,,
"Encephalitis, infectious",22 (37),Meningococcal infections,71 (61),"Poliomyelitis, acute",58 (65),"Poliomyelitis, without paralysis",XX (15),Typhoid fever,29 (15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reported cases of diphtheria continue to exceed those of last year, the total for this week being51 compared with 17 for the same week in 1955. For the current week, 14 cases were reported in Indiana. This brings the number reported in the state to 55 for a 5-week period ended March 24. Other states reporting 3 or more cases this week are as follows: Oklahoma, 5; Texas, 4; and Florida, Alabama, and Mississippi, 3 each.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"While the number (29) of reported cases of typhoid fever  this week greatly exceed that (17) for the same week last year, the totals for the first 12 weeks of 1955 and 1956 are approximately 290 each.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,"ENTERED BY: Gabrielle MacKinnon on June 30, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,
