cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,Meningitis,198
cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,Measles,552
cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,Meningitis,1
cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,Measles,396
cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,Meningitis,4
cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,Measles,247
cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,Meningitis,7
cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,Measles,
cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,Meningitis,
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,Measles,204
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,Meningitis,5
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,Measles,246
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,Meningitis,2
cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,Measles,125
cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,Meningitis,31
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,Measles,310
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,Meningitis,6
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,Measles,192
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,Meningitis,6
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,Measles,235
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,Meningitis,4
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,Measles,343
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,Meningitis,4
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,Measles,222
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,Meningitis,6
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,Measles,343
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,Meningitis,5
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,Measles,767
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,Meningitis,6
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,Measles,522
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,Meningitis,7
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,Measles,724
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,Meningitis,5
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,Measles,687
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,Meningitis,4
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,Measles,827
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,Meningitis,1
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,Measles,907
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,Meningitis,5
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,Measles,1283
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,Meningitis,5
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,Measles,1251
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,Meningitis,2
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,Measles,1284
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,Meningitis,5
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,Measles,806
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,Meningitis,2
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,Measles,884
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,Meningitis,4
1957week_0001_tables.csv,Measles,1126
1957week_0001_tables.csv,Meningitis,2
1957week_0002_tables.csv,Measles,1830
1957week_0002_tables.csv,Meningitis,11
1957week_0003_tables.csv,Measles,1678
1957week_0003_tables.csv,Meningitis,2
1957week_0004_tables.csv,Measles,1765
1957week_0004_tables.csv,Meningitis,3
1957week_0005_tables.csv,Measles,1872
1957week_0005_tables.csv,Meningitis,5
1957week_0006_tables.csv,Measles,1832
1957week_0006_tables.csv,Meningitis,9
1957week_0007_tables.csv,Measles,
1957week_0007_tables.csv,Meningitis,947
1957week_0008_tables.csv,Measles,1625
1957week_0008_tables.csv,Meningitis,8
1957week_0009_tables.csv,Measles,1730
1957week_0009_tables.csv,Meningitis,10
1957week_0010_tables.csv,Measles,1981
1957week_0010_tables.csv,Meningitis,8
1957week_0011_tables.csv,Measles,1582
1957week_0011_tables.csv,Meningitis,5
1957week_0012_tables.csv,Measles,2102
1957week_0012_tables.csv,Meningitis,4
1957week_0013_tables.csv,Measles,2183
1957week_0013_tables.csv,Meningitis,3
1957week_0014_tables.csv,Measles,1878
1957week_0014_tables.csv,Meningitis,11
1957week_0015_tables.csv,Measles,1020
1957week_0015_tables.csv,Meningitis,5
1957week_0016_tables.csv,Measles,1504
1957week_0016_tables.csv,Meningitis,5
1957week_0017_tables.csv,Measles,1655
1957week_0017_tables.csv,Meningitis,7
1957week_0018_tables.csv,Measles,1614
1957week_0018_tables.csv,Meningitis,5
1957week_0019_tables.csv,Measles,840
1957week_0019_tables.csv,Meningitis,5
1957week_0020_tables.csv,Measles,
1957week_0020_tables.csv,Meningitis,597
1957week_0021_tables.csv,Measles,873
1957week_0021_tables.csv,Meningitis,9
1957week_0022_tables.csv,Measles,900
1957week_0022_tables.csv,Meningitis,8
1957week_0023_tables.csv,Measles,1292
1957week_0023_tables.csv,Meningitis,7
1957week_0024_tables.csv,Measles,1115
1957week_0024_tables.csv,Meningitis,6
1957week_0025_tables.csv,Measles,1254
1957week_0025_tables.csv,Meningitis,5
1957week_0026_tables.csv,Measles,598
1957week_0026_tables.csv,Meningitis,8
1957week_0027_tables.csv,Measles,534
1957week_0027_tables.csv,Meningitis,3
1957week_0028_tables.csv,Measles,541
1957week_0028_tables.csv,Meningitis,3
1957week_0029_tables.csv,Measles,435
1957week_0029_tables.csv,Meningitis,4
1957week_0030_tables.csv,Measles,300
1957week_0030_tables.csv,Meningitis,2
1957week_0031_tables.csv,Measles,319
1957week_0031_tables.csv,Meningitis,8
1957week_0032_tables.csv,Measles,192
1957week_0032_tables.csv,Meningitis,11
1957week_0033_tables.csv,Measles,245
1957week_0033_tables.csv,Meningitis,5
1957week_0034_tables.csv,Measles,178
1957week_0034_tables.csv,Meningitis,10
1957week_0035_tables.csv,Measles,94
1957week_0035_tables.csv,Meningitis,5
1957week_0036_tables.csv,Measles,172
1957week_0036_tables.csv,Meningitis,6
1957week_0037_tables.csv,Measles,117
1957week_0037_tables.csv,Meningitis,4
1957week_0038_tables.csv,Measles,198
1957week_0038_tables.csv,Meningitis,8
1957week_0039_tables.csv,Measles,185
1957week_0039_tables.csv,Meningitis,9
1957week_0040_tables.csv,Measles,
1957week_0040_tables.csv,Meningitis,9
1957week_0041_tables.csv,Measles,151
1957week_0041_tables.csv,Meningitis,7
1957week_0042_tables.csv,Measles,130
1957week_0042_tables.csv,Meningitis,6
1957week_0043_tables.csv,Measles,100
1957week_0043_tables.csv,Meningitis,9
1957week_0044_tables.csv,Measles,130
1957week_0044_tables.csv,Meningitis,2
1957week_0045_tables.csv,Measles,170
1957week_0045_tables.csv,Meningitis,3
1957week_0046_tables.csv,Measles,196
1957week_0046_tables.csv,Meningitis,9
1957week_0047_tables.csv,Measles,394
1957week_0047_tables.csv,Meningitis,6
1957week_0048_tables.csv,Measles,
1957week_0048_tables.csv,Meningitis,239
1957week_0049_tables.csv,Measles,385
1957week_0049_tables.csv,Meningitis,4
1957week_0050_tables.csv,Measles,285
1957week_0050_tables.csv,Meningitis,7
1957week_0051_tables.csv,Measles,211
1957week_0051_tables.csv,Meningitis,5
1957week_0052_tables.csv,Measles,
1957week_0052_tables.csv,Meningitis,303
1958week_0002_tables.csv,Measles,312
1958week_0002_tables.csv,Meningitis,1
1958week_0003_tables.csv,Measles,592
1958week_0003_tables.csv,Meningitis,10
1958week_0004_tables.csv,Measles,466
1958week_0004_tables.csv,Meningitis,11
1958week_0005_tables.csv,Measles,391
1958week_0005_tables.csv,Meningitis,16
1958week_0006_tables.csv,Measles,574
1958week_0006_tables.csv,Meningitis,5
1958week_0007_tables.csv,Measles,771
1958week_0007_tables.csv,Meningitis,14
1958week_0008_tables.csv,Measles,822
1958week_0008_tables.csv,Meningitis,5
1958week_0009_tables.csv,Measles,677
1958week_0009_tables.csv,Meningitis,6
1958week_0010_tables.csv,Measles,618
1958week_0010_tables.csv,Meningitis,7
1958week_0011_tables.csv,Measles,576
1958week_0011_tables.csv,Meningitis,4
1958week_0012_tables.csv,Measles,691
1958week_0012_tables.csv,Meningitis,6
1958week_0013_tables.csv,Measles,753
1958week_0013_tables.csv,Meningitis,2
1958week_0014_tables.csv,Measles,665
1958week_0014_tables.csv,Meningitis,4
1958week_0015_tables.csv,Measles,494
1958week_0015_tables.csv,Meningitis,7
1958week_0016_tables.csv,Measles,695
1958week_0016_tables.csv,Meningitis,11
1958week_0017_tables.csv,Measles,935
1958week_0017_tables.csv,Meningitis,8
1958week_0018_tables.csv,Measles,1068
1958week_0018_tables.csv,Meningitis,4
1958week_0019_tables.csv,Measles,819
1958week_0019_tables.csv,Meningitis,4
1958week_0020_tables.csv,Measles,1026
1958week_0020_tables.csv,Meningitis,7
1958week_0021_tables.csv,Measles,773
1958week_0021_tables.csv,Meningitis,2
1958week_0022_tables.csv,Measles,1065
1958week_0022_tables.csv,Meningitis,5
1958week_0023_tables.csv,Measles,1095
1958week_0023_tables.csv,Meningitis,5
1958week_0024_tables.csv,Measles,1112
1958week_0024_tables.csv,Meningitis,3
1958week_0025_tables.csv,Measles,1158
1958week_0025_tables.csv,Meningitis,6
1958week_0026_tables.csv,Measles,1056
1958week_0026_tables.csv,Meningitis,4
1958week_0027_tables.csv,Measles,869
1958week_0027_tables.csv,Meningitis,8
1958week_0028_tables.csv,Measles,778
1958week_0028_tables.csv,Meningitis,4
1958week_0029_tables.csv,Measles,708
1958week_0029_tables.csv,Meningitis,2
1958week_0030_tables.csv,Measles,508
1958week_0030_tables.csv,Meningitis,3
1958week_0031_tables.csv,Measles,346
1958week_0031_tables.csv,Meningitis,6
1958week_0032_tables.csv,Measles,
1958week_0032_tables.csv,Meningitis,66
1958week_0033_tables.csv,Measles,310
1958week_0033_tables.csv,Meningitis,6
1958week_0034_tables.csv,Measles,200
1958week_0034_tables.csv,Meningitis,7
1958week_0035_tables.csv,Measles,
1958week_0035_tables.csv,Meningitis,6
1958week_0036_tables.csv,Measles,162
1958week_0036_tables.csv,Meningitis,3
1958week_0037_tables.csv,Measles,125
1958week_0037_tables.csv,Meningitis,4
1958week_0038_tables.csv,Measles,549
1958week_0038_tables.csv,Meningitis,2
1958week_0039_tables.csv,Measles,262
1958week_0039_tables.csv,Meningitis,10
1958week_0040_tables.csv,Measles,14
1958week_0040_tables.csv,Meningitis,6
1958week_0041_tables.csv,Measles,281
1958week_0041_tables.csv,Meningitis,3
1958week_0042_tables.csv,Measles,321
1958week_0042_tables.csv,Meningitis,4
1958week_0043_tables.csv,Measles,491
1958week_0043_tables.csv,Meningitis,4
1958week_0044_tables.csv,Measles,496
1958week_0044_tables.csv,Meningitis,3
1958week_0045_tables.csv,Measles,645
1958week_0045_tables.csv,Meningitis,6
1958week_0046_tables.csv,Measles,661
1958week_0046_tables.csv,Meningitis,8
1958week_0047_tables.csv,Measles,
1958week_0047_tables.csv,Meningitis,8
1958week_0048_tables.csv,Measles,849
1958week_0048_tables.csv,Meningitis,4
1958week_0049_tables.csv,Measles,867
1958week_0049_tables.csv,Meningitis,5
1958week_0050_tables.csv,Measles,965
1958week_0050_tables.csv,Meningitis,2
1958week_0051_tables.csv,Measles,646
1958week_0051_tables.csv,Meningitis,3
1958week_0052_tables.csv,Measles,602
1958week_0052_tables.csv,Meningitis,4
1958week_0053_tables.csv,Measles,611
1958week_0053_tables.csv,Meningitis,1


